CODIGO	MUNICIPIO	ENDERECO	COORD_GEO_LAT_GRAU	COORD_GEO_LONG_GRAU	Altitude	RECURSO_HIDRICO	DATA_COLETA	ANO_COLETA	Alcalinidade	Condutividade	DBO	IQA_DBO	DQO	Escherichia coli	Fosfato orto	Fósforo total	IQA_Ptot	Nitrato	Nitrito	Nitrogênio orgânico	Nitrogênio amoniacal	Nitrogênio Kjeldahl	Nitrogênio total	IQA_NitroTot	Oxigênio dissolvido	%sat OD	IQA_OD	pH	IQA_pH	SDT	SST	Temperatura água	Temperatura ar	Transparência água	Turbidez	IQA_Turb	Vazao rio	Vazao	Coliformes termotol	IQA_coli	Sólidos totais	IQA_Sól_Tot	IQA_^OD	IQA_^temp_agua	IQA_^coli	IQA_^pH	IQA_^DBO	IQA_^NitroTot	IQA_^Ptot	IQA_^Turb	IQA_^Sól_Tot	IQA	latitude_corrigida	longitude_corrigida
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	03/09/2012	2012		166,20	5,000	53,97	27	27000,00	0,299					1,800	2,100		3,900	72,79	2,500	27,062	18,40	6,50	80,04			19,50	20,00	0,2	68,00	28,22			33750,00	5,52	159	79,54	1,641	1,580	1,292	1,692	1,175	1,535		1,306	1,419	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	23/07/2012	2012		133,00	4,000	61,05	34	24800,00	0,216					0,600	0,980		1,580	87,86	4,500	43,953	34,73	6,70	85,42			14,60	16,00	0,4	41,00	43,72			31000,00	5,69	86	85,98	1,828	1,580	1,298	1,705	1,149	1,565		1,353	1,428	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	05/03/2012	2012		121,20	3,000	69,06		23000,00	0,247					0,526	1,590		2,116	84,08	1,300	16,150	10,66	6,50	80,04			26,80	31,00	0,3	41,00	43,72			28750,00	5,85	83	86,03	1,495	1,580	1,303	1,692	1,116	1,558		1,353	1,428	0,000	-29,9505453	-51,1173349
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	07/05/2012	2012		257,00	11,000	29,03	43	161000,00	0,997					15,200	8,760		23,960	28,52	0,100	1,089	3,38	6,50	80,04			19,80	24,00	0,2	48,00	39,03			201250,00	3,00	158	79,68	1,230	1,580	1,179	1,692	1,271	1,398		1,341	1,419	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	07/11/2012	2012		238,60	10,000	32,03	52,1	3400000,00	0,744					0,800	9,100		9,900	49,11				7,10	92,03			27,20	28,00	0,2	122,00	5,00			4250000,00	3,00	246	67,43		1,580	1,179	1,721	1,259	1,476		1,137	1,401	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	03/09/2012	2012		187,60	6,000	48,15	28	1200000,00	0,364					3,800	2,900		6,700	59,00	1,500	16,302	10,75	6,40	76,96			19,70	20,00	0,2	64,00	30,11			1500000,00	3,00	163	78,99	1,497	1,580	1,179	1,684	1,196	1,503		1,313	1,418	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	05/03/2012	2012		152,20	4,000	61,05		100000,00	0,349					7,370	2,130		9,500	50,00	0,130	1,627	3,57	6,40	76,96			27,20	31,00	0,3	36,00	47,41			125000,00	3,00	90	85,88	1,242	1,580	1,179	1,684	1,149	1,479		1,362	1,428	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	23/07/2012	2012		142,20	2,000	78,12	36	20000,00	0,248					6,470	1,330		7,800	54,89	4,200	41,203	31,70	6,80	87,72			14,80	16,00	0,3	42,00	43,01			25000,00	6,17	50	85,33	1,800	1,580	1,314	1,711	1,072	1,493		1,351	1,427	0,000	-29,950645	-51,1340348
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	07/05/2012	2012		290,00	9,000	35,36	45	198600,00	1,120					15,200	8,320		23,520	28,95	0,100	1,093	3,38	6,90	89,76			20,00	24,00	0,2	47,00	39,67			248250,00	3,00	151	80,66	1,230	1,580	1,179	1,715	1,246	1,400		1,342	1,421	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	07/11/2012	2012		249,70	8,000	39,07	52,9	240000,00	0,672					0,200	8,900		9,100	50,99				7,20	92,37			25,40	26,00	0,2	123,00	5,00			300000,00	3,00	240	68,27		1,580	1,179	1,721	1,231	1,482		1,137	1,402	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	03/09/2012	2012		202,00	6,000	48,15	25	35000,00	0,355					11,900	2,500		14,400	40,28	0,300	3,259	4,19	6,40	76,96			19,70	20,00	0,3	61,00	31,61			43750,00	5,05	171	77,87	1,276	1,580	1,275	1,684	1,196	1,447		1,318	1,417	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	23/07/2012	2012		174,00	5,000	53,97	42	83680,00	0,308					4,130	2,020		6,150	61,33	3,500	35,526	25,90	6,60	82,86			16,40	17,00	0,4	60,00	32,13			104600,00	3,00	105	85,18	1,739	1,580	1,179	1,699	1,175	1,509		1,320	1,427	0,000	-29,967144	-51,1840353
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	18/07/2013	2013		88,80	3,000	69,06	36	250,00	0,120	0,180	60,25			1,100	0,030		1,130	91,16	12,400	116,793	90,59	6,40	76,96			13,00	15,00		62,00	31,11			312,50	29,65	67	85,99	2,151	1,580	1,663	1,684	1,116	1,570	1,507	1,317	1,428	47,248	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	18/07/2013	2013		56,66	1,000	88,37	33	272,00	0,050	0,060	84,40			0,580	0,080		0,660	94,74	12,300	114,644	91,93	6,20	69,80			12,50	15,00		44,00	41,64			340,00	28,95	41	84,73	2,157	1,580	1,657	1,664	1,000	1,576	1,558	1,348	1,426	44,366	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	18/07/2013	2013		64,67	1,000	88,37	32	231,00	0,060	0,070	82,07			0,800	0,050		0,850	93,28	11,900	121,072	87,78	6,10	64,94			16,50	15,00		35,00	48,18			288,75	30,31	67	85,99	2,140	1,580	1,668	1,650	1,000	1,574	1,554	1,363	1,428	44,315	-29,9505472	-51,0006352
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	05/09/2013	2013		47,00	2,000	78,12	26	632,00	0,077	0,013	96,32			0,820	0,300		1,120	91,23	2,900	29,321	20,27	5,80	51,56			16,20	18,00	0,3	53,00	35,99			790,00	22,50	83	86,03	1,668	1,580	1,595	1,605	1,072	1,570	1,579	1,332	1,428	34,109	-29,9505453	-51,1173349
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	05/09/2013	2013		65,70	2,000	78,12	28	6320,00	0,118	0,213	54,91			0,890	0,400		1,290	89,97	2,400	23,999	16,01	6,10	64,94			15,70	17,00	0,3	49,00	38,40			7900,00	9,81	85	86,00	1,602	1,580	1,408	1,650	1,072	1,568	1,493	1,339	1,428	28,225	-29,967144	-51,1840353
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	05/09/2013	2013		77,30	3,000	69,06	27	26400,00	0,102	0,409	35,65			0,860	0,600		1,460	88,73	2,500	25,492	17,15	6,00	60,27			16,60	18,00	0,3	49,00	38,40			33000,00	5,56	107	85,06	1,621	1,580	1,294	1,635	1,116	1,566	1,430	1,339	1,427	25,868	-29,950645	-51,1340348
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	14/05/2013	2013		99,80	1,000	88,37	14	350,00											4,000	42,309	32,90	6,50	80,04			18,40	22,00		42,00	43,01			437,50	26,92	101	85,42	1,811	1,580	1,639	1,692	1,000			1,351	1,427	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	05/03/2013	2013		71,30	1,000	88,37	24	451,00	0,086					0,960	0,070		1,030	91,91	5,700	63,384	65,26	6,40	76,96			20,90	23,00		33,00	49,77			563,75	24,96	98	85,57	2,035	1,580	1,620	1,684	1,000	1,572		1,367	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	26/09/2013	2013		56,70	2,000	78,12	33	488,00	0,088	0,192	58,25								6,600	65,825	69,08	6,60	82,86			15,60	22,00		80,00	23,24			610,00	24,37	97	85,62	2,054	1,580	1,614	1,699	1,072		1,502	1,286	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	03/01/2013	2013		0,01	3,000	69,06	38	91,00	0,122					1,010	0,100		1,110	91,31	3,300	38,208	28,56	6,50	80,04			23,00	26,50		33,00	49,77			113,75	38,77	69	86,02	1,768	1,580	1,731	1,692	1,116	1,571		1,367	1,428	0,000	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	14/05/2013	2013		61,30	1,000	88,37	21	249,00	0,054	0,057	85,12			0,700					7,500	83,469	88,58	6,60	82,86			20,90	27,00		46,00	40,31			311,25	29,68	75	86,08	2,143	1,580	1,663	1,699	1,000		1,560	1,344	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	03/01/2013	2013		58,30	1,000	88,37	42	161,00	0,055					1,170	0,100		1,270	90,12	8,200	97,715	98,40	6,40	76,96			24,50	28,50		46,00	40,31			201,25	33,45	89	85,91	2,182	1,580	1,693	1,684	1,000	1,568		1,344	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	24/09/2013	2013		48,90	2,000	78,12	37	736,00	0,081	0,331	39,32								9,800	94,047	95,86	6,50	80,04			13,80	13,00		83,00	22,13			920,00	21,43	115	84,45	2,172	1,580	1,584	1,692	1,072		1,444	1,281	1,426	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	05/03/2013	2013		46,60	1,000	88,37	29	60,00	0,091					0,620	0,100		0,720	94,28	7,100	83,828	88,78	6,50	80,04			24,00	20,50		57,00	33,73			75,00	42,93	87	85,96	2,144	1,580	1,758	1,692	1,000	1,576		1,325	1,428	0,000	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	14/05/2013	2013		77,70	1,000	88,37	20	600,00						1,050	0,020		1,070	91,61	7,400	81,219	87,12	6,70	85,42			20,20	25,00		30,00	52,25			750,00	22,87	100	85,47	2,137	1,580	1,599	1,705	1,000	1,571		1,372	1,427	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	05/03/2013	2013		71,20	2,000	78,12	29	9800,00	0,176					0,860	0,400		1,260	90,19	4,800	56,140	53,04	6,40	76,96			23,50	22,00		39,00	45,16			12250,00	8,21	113	84,62	1,964	1,580	1,371	1,684	1,072	1,569		1,356	1,426	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	03/01/2013	2013		70,90	2,000	78,12	38	820,00	0,122					1,810	0,100		1,910	85,51	7,200	89,756	92,86	6,40	76,96			27,00	28,50		51,00	37,18			1025,00	20,70	117	84,28	2,160	1,580	1,575	1,684	1,072	1,560		1,335	1,426	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	24/09/2013	2013		55,50	2,000	78,12	31	736,00	0,100	0,170	61,97								8,500	81,200	87,11	6,50	80,04			13,60	11,00		65,00	29,63			920,00	21,43	86	85,98	2,137	1,580	1,584	1,692	1,072		1,511	1,311	1,428	0,000	-29,9505472	-51,0006352
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	03/01/2013	2013		60,50	1,000	88,37	50,8	172,00	0,068					1,740	0,060		1,800	86,29	8,100	92,953	95,10	6,00	60,27			22,50	26,00						215,00	32,86			2,169	1,580	1,688	1,635	1,000	1,562				0,000	-29,9838519	-50,7507395
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	14/05/2013	2013		46,40	1,000	88,37	19	440,00	0,031	0,032	91,31								7,300	78,526	84,92	6,60	82,86			19,20	23,00		35,00	48,18			550,00	25,15	63	85,89	2,128	1,580	1,622	1,699	1,000		1,571	1,363	1,428	0,000	-29,9838519	-50,7507395
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	04/03/2013	2013		241,70	15,000	19,24	48	649000,00	0,781					1,400	6,600		8,000	54,23	1,800	21,252	14,01	6,80	87,72			24,00	23,00	0,3	56,00	34,28			811250,00	3,00	170	78,01	1,566	1,580	1,179	1,711	1,311	1,491		1,327	1,417	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	11/01/2013	2013		114,00	4,000	61,05	43	50000,00	0,235					0,160	1,000		1,160	90,94				6,30	73,63			25,80	28,00	0,3	56,00	34,28			62500,00	4,57	95	85,70		1,580	1,256	1,675	1,149	1,570		1,327	1,428	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	22/07/2013	2013		86,20	4,000	61,05	37	4884,00	0,106	0,223	53,39			1,510	0,050		1,560	88,00				5,90	55,81			11,90	8,50	0,3	41,00	43,72			6105,00	10,87	90	85,88		1,580	1,430	1,620	1,149	1,565	1,488	1,353	1,428	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	06/05/2013	2013			9,000	35,36	38	70000,00	0,066	0,803	20,85			1,500	5,500		7,000	57,81				6,80	87,72			21,10	19,00	0,3	37,00	46,64			87500,00	4,26	153	80,38		1,580	1,243	1,711	1,246	1,500	1,355	1,360	1,420	0,000	-29,9505453	-51,1173349
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	04/03/2013	2013		216,20	7,000	43,28	41	150000,00	0,609					1,700	4,800		6,500	59,83	1,900	22,850	15,16	6,50	80,04			25,00	23,00	0,3	47,00	39,67			187500,00	3,00	136	82,20	1,587	1,580	1,179	1,692	1,215	1,506		1,342	1,423	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	11/01/2013	2013		131,20	7,000	43,28	40	12000,00	0,308					0,470	0,900		1,370	89,38				6,40	76,96			26,00	28,00	0,3	54,00	35,41			1,00	100,00	116	84,37		1,580	1,995	1,684	1,215	1,567		1,330	1,426	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	22/07/2013	2013		90,90	3,000	69,06	39	22600,00	0,200	0,253	49,08			1,510	0,030		1,540	88,15				5,80	51,56			12,40	9,50	0,3	44,00	41,64			28250,00	5,89	115	84,45		1,580	1,305	1,605	1,116	1,565	1,476	1,348	1,426	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	06/05/2013	2013			11,000	29,03	46	131000,00	0,059	0,964	16,59			2,350	5,200		7,550	55,76				6,80	87,72			21,20	19,00	0,3	34,00	48,97			163750,00	3,00	166	78,57		1,580	1,179	1,711	1,271	1,495	1,324	1,365	1,418	0,000	-29,950645	-51,1340348
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	04/03/2013	2013		248,20	12,000	26,28	47	345000,00	1,070					3,600	3,900		7,500	55,94	1,800	21,917	14,48	6,80	87,72			25,70	23,00	0,3	36,00	47,41			431250,00	3,00	140	81,67	1,575	1,580	1,179	1,711	1,282	1,495		1,362	1,422	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	11/01/2013	2013		154,90	3,000	69,06	40	28000,00	0,302					0,090	1,400		1,490	88,51				6,20	69,80			26,60	27,50	0,3	48,00	39,03			35000,00	5,45	103	85,31		1,580	1,290	1,664	1,116	1,566		1,341	1,427	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	22/07/2013	2013		91,20	2,000	78,12	36	8600,00	0,149	0,232	52,06			1,550	0,040		1,590	87,78				6,00	60,27			12,40	9,00	0,2	40,00	44,43			10750,00	8,66	75	86,08		1,580	1,382	1,635	1,072	1,564	1,485	1,355	1,428	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	06/05/2013	2013			18,000	13,64	48	190000,00	0,009	1,010	15,57			2,350	6,000		8,350	53,12				6,90	89,76			21,20	17,00	0,3	28,00	53,97			237500,00	3,00	145	80,94		1,580	1,179	1,715	1,335	1,488	1,316	1,376	1,421	0,000	-29,967144	-51,1840353
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	23/01/2014	2014		50,90				24,30	0,126										5,800	74,897	81,23	6,70	85,42			29,00	30,00						30,38	52,78			2,112	1,580	1,813	1,705						0,000	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	23/01/2014	2014		93,60				461,10	0,069										3,100	40,654	31,11	6,60	82,86			29,90	32,00						576,38	24,80			1,794	1,580	1,619	1,699						0,000	-29,9505472	-51,0006352
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	22/01/2014	2014		286,00				77010,00	2,830						7,280				0,500	6,479	5,55	6,70	85,42			29,20	31,00	0,3					96262,50	4,21			1,338	1,580	1,240	1,705						0,000	-29,9505453	-51,1173349
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	22/01/2014	2014		347,70				88400,00	2,700						6,160				2,300	30,322	21,13	7,30	92,52			30,20	34,00	0,3					110500,00	3,00			1,680	1,580	1,179	1,722						0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	27/08/2014	2014		152,40				57940,00											2,400	24,991	16,76	6,30	73,63			17,60	16,00	0,4	32,00	50,58			72425,00	4,41	122	83,81	1,615	1,580	1,249	1,675				1,369	1,425	0,000	-29,950645	-51,1340348
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	22/01/2014	2014		285,40				20100,00	2,590						5,880				4,500	59,918	59,55	7,00	91,54			30,80	35,00	0,5					25125,00	6,16			2,003	1,580	1,313	1,719						0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	27/08/2014	2014		158,70				29090,00											0,600	6,284	5,46	6,30	73,63			17,90	16,00	0,4	41,00	43,72			36362,50	5,38	127	83,28	1,335	1,580	1,287	1,675				1,353	1,424	0,000	-29,967144	-51,1840353
87398500	SANTO ANTONIO DA PATRULHA - RS	NA RS-030, KM 53, IR EM DIREÇÃO A CHICOLOMÃ (ARROIO CHICO LOMÃ)	-29,935994	-50,602475	13	RIO CHICO LOMA	11/08/2015	2015		71,90	1,000	88,37	29	155,30	0,181	0,249	49,63				0,163				3,370	38,209	28,56	6,52	80,62	97	13	21,90	24,00	0,2					194,13	33,77			1,768	1,580	1,695	1,693	1,000		1,478			0,000	-29,935994	-50,602475
87398900	GRAVATAI - RS	NA BR-290, JUNTO A POLICIA RODOVIÁRIA FEDERAL, DIREÇÃO BALNEÁRIO PASSO DOS NEGROS	-29,96628	-50,948845	6	RIO - GRAVATAI	11/08/2015	2015		45,10	2,000	78,12	35	32,70	0,080	0,122	70,91				0,198				3,520	40,558	31,01	6,28	72,93	79		22,70	26,00	0,4					40,88	49,42			1,793	1,580	1,795	1,673	1,072		1,531			0,000	-29,96628	-50,948845
87398950	GRAVATAI - RS	NA BR-290 PEGAR A RS-118 EM DIREÇÃO A VIAMÃO E APÓS 1ª DIREITA	-29,957247	-51,00652	7	RIO - GRAVATAI	11/08/2015	2015		50,00	3,000	69,06	35	115,30	0,090	0,145	66,47				0,337				2,700	30,988	21,71	6,25	71,87	84		22,50	25,00	50					144,13	36,51			1,687	1,580	1,715	1,670	1,116		1,521			0,000	-29,957247	-51,00652
87398980	GLORINHA - RS	BR-290, KM 53, EM DIREÇÃO A CAPÃO DA PORTEIRA (EM GLORINHA)	-29,989818	-50,761293	8	RIO - GRAVATAI	11/08/2015	2015		44,50	1,000	88,37	31	119,80	0,060	0,106	74,17				0,121				3,370	37,497	27,84	6,29	73,28	67	14	20,90	26,00						149,75	36,15			1,760	1,580	1,713	1,674	1,000		1,538			0,000	-29,989818	-50,761293
87405500	CANOAS - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, SUBINDO PARA CACHOEIRINHA	-29,954662	-51,127703	6	RIO - GRAVATAI	10/08/2015	2015		74,30	3,000	69,06	34	7270,00	0,183	0,252	49,22				0,774				2,010	22,514	14,91	6,44	78,23	35		21,23	28,00	30					9087,50	9,27			1,583	1,580	1,397	1,687	1,116		1,476			0,000	-29,954662	-51,127703
87406900	PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM DIRECAO A CACHOEIRINHA	-29,967004	-51,154855	6	RIO - GRAVATAI	10/08/2015	2015		70,00	2,000	78,12	27	1440,00	0,154	0,221	53,69				0,774				2,090	23,379	15,55	6,42	77,60			21,16	29,00	35					1800,00	17,13			1,594	1,580	1,531	1,686	1,072		1,489			0,000	-29,967004	-51,154855
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-29,970431	-51,198584	9	RIO - GRAVATAI	10/08/2015	2015		85,30	4,000	61,05	31	6330,00	0,212	0,281	45,37				1,211				1,640	18,453	12,12	6,50	80,04	70		21,48	28,00	35					7912,50	9,80			1,528	1,580	1,408	1,692	1,149		1,464			0,000	-29,970431	-51,198584
